GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100507316	2.41e-02	1.04e-02	0.435	-2.560621	-1.1134225	37.1	MINCR	MYC-induced long non-coding RNA
23595	2.41e-02	1.05e-02	0.199	-2.560486	-0.5104654	2770.32	ORC3	origin recognition complex subunit 3
100529215	2.41e-02	1.05e-02	0.282	-2.56025	-0.7210731	110.22	ZNF559-ZNF177	ZNF559-ZNF177 readthrough
84133	2.42e-02	1.05e-02	0.473	-2.559878	-1.2116247	313.98	ZNRF3	zinc and ring finger 3
107985743	2.42e-02	1.05e-02	0.681	2.559011	1.7439206	12.64	LOC107985743	uncharacterized LOC107985743
57415	2.44e-02	1.06e-02	0.342	2.556711	0.8740984	734.22	C3orf14	chromosome 3 open reading frame 14
4853	2.44e-02	1.06e-02	0.466	2.556657	1.1926514	19955.34	NOTCH2	notch receptor 2
9189	2.44e-02	1.06e-02	0.234	2.556601	0.5983448	4437.54	ZBED1	zinc finger BED-type containing 1
9788	2.44e-02	1.06e-02	0.502	-2.556469	-1.2834499	6024.39	MTSS1	MTSS I-BAR domain containing 1
1745	2.44e-02	1.06e-02	0.418	-2.555645	-1.0672188	161.89	DLX1	distal-less homeobox 1
10195	2.44e-02	1.06e-02	0.262	-2.555679	-0.6701396	1237.81	ALG3	ALG3 alpha-1,3- mannosyltransferase
105372579	2.45e-02	1.06e-02	0.602	-2.554687	-1.5380891	17.14	LOC105372579	uncharacterized LOC105372579
11234	2.45e-02	1.06e-02	0.244	2.554564	0.6225111	4907.17	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2
6491	2.45e-02	1.06e-02	0.298	-2.554172	-0.7614627	1645.37	STIL	STIL centriolar assembly protein
147	2.45e-02	1.06e-02	0.562	2.554189	1.4366906	28.87	ADRA1B	adrenoceptor alpha 1B
9489	2.45e-02	1.06e-02	0.321	2.554174	0.8201873	3075.27	PGS1	phosphatidylglycerophosphate synthase 1
733	2.46e-02	1.07e-02	0.319	2.553743	0.8136984	72.64	C8G	complement C8 gamma chain
401251	2.46e-02	1.07e-02	0.337	-2.55339	-0.8595419	58.37	SAPCD1	suppressor APC domain containing 1
51077	2.46e-02	1.07e-02	0.195	-2.553404	-0.4989532	2157.07	FCF1	FCF1 rRNA-processing protein
440026	2.47e-02	1.07e-02	0.297	-2.551099	-0.7585892	2197.38	TMEM41B	transmembrane protein 41B
2309	2.47e-02	1.07e-02	0.243	2.551003	0.6207709	20776.56	FOXO3	forkhead box O3
79081	2.48e-02	1.08e-02	0.216	-2.550658	-0.55022	828.29	LBHD1	LBH domain containing 1
5724	2.48e-02	1.08e-02	0.348	2.550032	0.8862358	1946.34	PTAFR	platelet activating factor receptor
107986285	2.48e-02	1.08e-02	0.516	2.549992	1.3149583	41.13	LOC107986285	uncharacterized LOC107986285
5471	2.48e-02	1.08e-02	0.496	-2.549762	-1.2642282	652.03	PPAT	phosphoribosyl pyrophosphate amidotransferase
123041	2.48e-02	1.08e-02	0.797	-2.549733	-2.0327815	68.76	SLC24A4	solute carrier family 24 member 4
100996549	2.49e-02	1.08e-02	0.774	-2.549117	-1.9724334	18.85	LOC100996549	uncharacterized LOC100996549
873	2.49e-02	1.08e-02	0.348	-2.548721	-0.8864084	579.64	CBR1	carbonyl reductase 1
55095	2.49e-02	1.08e-02	0.212	2.548163	0.5390496	4505.11	SAMD4B	sterile alpha motif domain containing 4B
92312	2.50e-02	1.08e-02	0.451	-2.547587	-1.1484156	48.8	MEX3A	mex-3 RNA binding family member A
617	2.50e-02	1.09e-02	0.301	-2.546903	-0.767025	613.44	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone
84187	2.50e-02	1.09e-02	0.361	-2.546885	-0.918251	2793.94	TMEM164	transmembrane protein 164
55665	2.50e-02	1.09e-02	0.226	2.546813	0.5745985	1393.17	URGCP	upregulator of cell proliferation
285668	2.50e-02	1.09e-02	1.026	-2.546558	-2.6135973	7.67	C5orf64	chromosome 5 putative open reading frame 64
219844	2.50e-02	1.09e-02	0.339	-2.546553	-0.8637378	505.01	HYLS1	HYLS1 centriolar and ciliogenesis associated
101928466	2.51e-02	1.09e-02	0.658	2.545984	1.6746322	13.42	LOC101928466	uncharacterized LOC101928466
102724530	2.51e-02	1.09e-02	0.557	2.545712	1.4177365	24.02	LOC102724530	uncharacterized LOC102724530
23600	2.51e-02	1.09e-02	0.277	-2.545607	-0.7054952	206.23	AMACR	alpha-methylacyl-CoA racemase
101929727	2.51e-02	1.09e-02	0.296	2.545399	0.7526452	169.4	LOC101929727	uncharacterized LOC101929727
64175	2.51e-02	1.09e-02	0.169	-2.545283	-0.4312335	9825.81	P3H1	prolyl 3-hydroxylase 1
369	2.51e-02	1.09e-02	0.196	2.545155	0.4980413	3277.3	ARAF	A-Raf proto-oncogene, serine/threonine kinase
105376224	2.51e-02	1.09e-02	0.475	2.544657	1.2082276	70.75	LOC105376224	uncharacterized LOC105376224
730094	2.51e-02	1.09e-02	0.242	2.544679	0.6170417	520.17	MOSMO	modulator of smoothened
92285	2.52e-02	1.10e-02	0.243	-2.544051	-0.6181336	568	ZNF585B	zinc finger protein 585B
55616	2.52e-02	1.10e-02	0.6	2.544004	1.5267744	24.71	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
2245	2.52e-02	1.10e-02	0.271	-2.543313	-0.6891154	143.62	FGD1	FYVE, RhoGEF and PH domain containing 1
55898	2.52e-02	1.10e-02	0.189	-2.543262	-0.4796272	2569.59	UNC45A	unc-45 myosin chaperone A
4509	2.52e-02	1.10e-02	0.454	2.542926	1.1542431	75444.65	ATP8	ATP synthase F0 subunit 8
60487	2.53e-02	1.10e-02	0.231	2.541904	0.5863161	808.7	TRMT11	tRNA methyltransferase 11 homolog
84987	2.53e-02	1.10e-02	0.299	-2.541895	-0.760496	358.37	COX14	cytochrome c oxidase assembly factor COX14
4825	2.53e-02	1.10e-02	0.32	-2.541508	-0.8132264	138.32	NKX6-1	NK6 homeobox 1
399844	2.53e-02	1.10e-02	0.378	2.541451	0.9597553	156.69	LINC01002	long intergenic non-protein coding RNA 1002
10180	2.53e-02	1.10e-02	0.192	2.541402	0.4879719	5779.37	RBM6	RNA binding motif protein 6
677807	2.54e-02	1.11e-02	0.548	2.54019	1.3913115	18.39	SNORA22	small nucleolar RNA, H/ACA box 22
7172	2.55e-02	1.11e-02	0.239	2.539528	0.6073938	2004.8	TPMT	thiopurine S-methyltransferase
112812	2.55e-02	1.11e-02	0.434	-2.539516	-1.1012052	298.38	FDX2	ferredoxin 2
9926	2.56e-02	1.11e-02	0.26	2.538017	0.659592	6221.31	LPGAT1	lysophosphatidylglycerol acyltransferase 1
29088	2.56e-02	1.12e-02	0.326	-2.537738	-0.8266392	1910.56	MRPL15	mitochondrial ribosomal protein L15
100130331	2.56e-02	1.12e-02	0.902	2.537533	2.2898154	18.77	LOC100130331	POTE ankyrin domain family, member F pseudogene
23349	2.56e-02	1.12e-02	0.435	2.537559	1.1041147	432.07	PHF24	PHD finger protein 24
27165	2.56e-02	1.12e-02	0.379	2.537068	0.9621089	59.59	GLS2	glutaminase 2
50855	2.56e-02	1.12e-02	0.56	-2.537017	-1.4213099	24.82	PARD6A	par-6 family cell polarity regulator alpha
51097	2.57e-02	1.12e-02	0.27	-2.536642	-0.6856092	2948.95	SCCPDH	saccharopine dehydrogenase (putative)
2731	2.57e-02	1.12e-02	0.632	2.536376	1.6029336	114.42	GLDC	glycine decarboxylase
388284	2.58e-02	1.12e-02	0.254	-2.535227	-0.6431389	156.54	C16orf86	chromosome 16 open reading frame 86
10424	2.58e-02	1.13e-02	0.213	-2.534784	-0.5410943	3627.18	PGRMC2	progesterone receptor membrane component 2
10735	2.58e-02	1.13e-02	0.226	2.534486	0.571756	10268.39	STAG2	stromal antigen 2
8975	2.58e-02	1.13e-02	0.256	-2.534353	-0.6475303	1690.93	USP13	ubiquitin specific peptidase 13
57502	2.58e-02	1.13e-02	0.711	2.534217	1.8029194	17.42	NLGN4X	neuroligin 4 X-linked
9337	2.59e-02	1.13e-02	0.192	-2.5329	-0.4866928	3270.7	CNOT8	CCR4-NOT transcription complex subunit 8
200030	2.60e-02	1.13e-02	0.22	2.532328	0.5574781	1556.71	NBPF11	NBPF member 11
105373077	2.60e-02	1.13e-02	0.669	-2.532292	-1.694615	14.29	LOC105373077	uncharacterized LOC105373077
8559	2.60e-02	1.13e-02	0.205	-2.531738	-0.5190872	1258.14	PRPF18	pre-mRNA processing factor 18
155054	2.60e-02	1.14e-02	0.308	-2.531675	-0.7806311	147.47	ZNF425	zinc finger protein 425
105378662	2.60e-02	1.14e-02	0.731	2.53139	1.8510209	15.44	LOC105378662	uncharacterized LOC105378662
152503	2.60e-02	1.14e-02	0.363	-2.531256	-0.919724	71.55	SH3D19	SH3 domain containing 19
7057	2.61e-02	1.14e-02	0.669	2.530257	1.6936043	4361	THBS1	thrombospondin 1
367	2.61e-02	1.14e-02	0.37	2.530031	0.936301	3969.98	AR	androgen receptor
57326	2.61e-02	1.14e-02	0.322	-2.52995	-0.8158943	3261.31	PBXIP1	PBX homeobox interacting protein 1
79642	2.62e-02	1.14e-02	0.588	2.529248	1.4875927	18.63	ARSJ	arylsulfatase family member J
100506544	2.62e-02	1.15e-02	0.339	2.528607	0.8577065	573.07	L3MBTL2-AS1	L3MBTL2 antisense RNA 1
54848	2.62e-02	1.15e-02	0.526	2.528331	1.328746	29.56	ARHGEF38	Rho guanine nucleotide exchange factor 38
100130701	2.62e-02	1.15e-02	0.484	2.528226	1.2229795	28.89	LRRC58-DT	LRRC58 divergent transcript
64427	2.62e-02	1.15e-02	0.185	-2.527879	-0.4675904	1249.22	TTC31	tetratricopeptide repeat domain 31
9913	2.63e-02	1.15e-02	0.228	2.527499	0.5773339	2723.33	SUPT7L	SPT7 like, STAGA complex subunit gamma
105371743	2.63e-02	1.15e-02	0.322	-2.526569	-0.8130422	125.99	SNHG30	small nucleolar RNA host gene 30
5607	2.64e-02	1.16e-02	0.237	-2.525563	-0.5981421	709.66	MAP2K5	mitogen-activated protein kinase kinase 5
79815	2.64e-02	1.16e-02	0.235	-2.525146	-0.5924948	2169.96	NIPAL2	NIPA like domain containing 2
5293	2.65e-02	1.16e-02	0.293	2.52477	0.739854	2504.86	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
9817	2.65e-02	1.16e-02	0.182	2.524704	0.4589631	4496.14	KEAP1	kelch like ECH associated protein 1
128854	2.65e-02	1.16e-02	0.869	2.524652	2.1947128	18.77	TSPY26P	testis specific protein Y-linked 26, pseudogene
3939	2.65e-02	1.16e-02	0.213	-2.524397	-0.5385561	25750.23	LDHA	lactate dehydrogenase A
102466719	2.65e-02	1.16e-02	0.557	2.524187	1.4059835	62.13	MIR6716	microRNA 6716
107987181	2.65e-02	1.16e-02	0.557	-2.523523	-1.4058999	23.79	LOC107987181	
101060200	2.65e-02	1.16e-02	0.421	-2.523435	-1.0623903	60.11	ZNF891	zinc finger protein 891
100505622	2.65e-02	1.16e-02	0.339	2.523395	0.8562797	77.14	POU2F2-AS1	POU2F2 antisense RNA 1
105379426	2.66e-02	1.16e-02	0.459	2.523203	1.1587029	28.61	LOC105379426	putative ankyrin repeat domain-containing protein 20A2
122830	2.66e-02	1.16e-02	0.21	2.522634	0.5291632	1829.3	NAA30	N-alpha-acetyltransferase 30, NatC catalytic subunit
92715	2.66e-02	1.17e-02	0.214	-2.522323	-0.5395694	783.29	DPH7	diphthamide biosynthesis 7
7423	2.66e-02	1.17e-02	0.3	-2.522319	-0.75731	1063.5	VEGFB	vascular endothelial growth factor B
7268	2.66e-02	1.17e-02	0.282	2.522179	0.7107415	565.94	TTC4	tetratricopeptide repeat domain 4
7019	2.68e-02	1.17e-02	0.339	-2.520017	-0.8553562	998.25	TFAM	transcription factor A, mitochondrial
8540	2.68e-02	1.17e-02	0.211	-2.519728	-0.5328989	3392.2	AGPS	alkylglycerone phosphate synthase
3183	2.68e-02	1.17e-02	0.266	2.519767	0.6704056	37292.23	HNRNPC	heterogeneous nuclear ribonucleoprotein C
101929643	2.68e-02	1.17e-02	0.661	2.519628	1.6644818	18.1	LOC101929643	uncharacterized LOC101929643
105369574	2.68e-02	1.17e-02	0.863	-2.519634	-2.1753428	15.18	LOC105369574	uncharacterized LOC105369574
5018	2.68e-02	1.18e-02	0.243	-2.519474	-0.6110301	4013.77	OXA1L	OXA1L mitochondrial inner membrane protein
644596	2.68e-02	1.18e-02	0.598	-2.519335	-1.5062582	16.19	SMIM10L2B	small integral membrane protein 10 like 2B
26020	2.69e-02	1.18e-02	0.299	2.518525	0.7520577	14781.24	LRP10	LDL receptor related protein 10
84524	2.69e-02	1.18e-02	0.279	-2.518193	-0.701905	432.84	ZC3H8	zinc finger CCCH-type containing 8
100506775	2.69e-02	1.18e-02	0.436	2.517345	1.0963398	44.17	LINC01353	long intergenic non-protein coding RNA 1353
29881	2.69e-02	1.18e-02	0.936	2.517422	2.3554457	10.76	NPC1L1	NPC1 like intracellular cholesterol transporter 1
144108	2.69e-02	1.18e-02	0.286	-2.51736	-0.7192833	1915.02	SPTY2D1	SPT2 chromatin protein domain containing 1
206338	2.70e-02	1.19e-02	0.43	2.516133	1.0823735	34.14	LVRN	laeverin
100130950	2.70e-02	1.19e-02	0.357	2.515998	0.8981168	88.1	ZNF594-DT	ZNF594 divergent transcript
114043	2.71e-02	1.19e-02	0.59	-2.515308	-1.484344	16.1	TSPEAR-AS2	TSPEAR antisense RNA 2
23476	2.71e-02	1.19e-02	0.18	2.514809	0.4537778	6735.11	BRD4	bromodomain containing 4
643723	2.71e-02	1.19e-02	0.729	-2.51457	-1.8331614	13.55	LYPLAL1-DT	LYPLAL1 divergent transcript
285600	2.72e-02	1.19e-02	0.334	-2.514432	-0.8397722	122.53	KIAA0825	KIAA0825
119559	2.72e-02	1.19e-02	0.42	-2.51437	-1.0551963	357.65	SFXN4	sideroflexin 4
3835	2.72e-02	1.19e-02	0.246	-2.513914	-0.6193318	2006.29	KIF22	kinesin family member 22
105373994	2.72e-02	1.20e-02	0.745	2.513234	1.8719765	12.12	LOC105373994	uncharacterized LOC105373994
2151	2.72e-02	1.20e-02	0.838	2.513192	2.1069886	10.08	F2RL2	coagulation factor II thrombin receptor like 2
57585	2.73e-02	1.20e-02	0.309	2.51171	0.7758123	2165.93	CRAMP1	cramped chromatin regulator homolog 1
7784	2.74e-02	1.20e-02	0.541	2.511009	1.3586912	176.43	ZP3	zona pellucida glycoprotein 3
100132215	2.74e-02	1.20e-02	0.433	2.510874	1.0869	620.6	EHBP1-AS1	EHBP1 antisense RNA 1
100507589	2.74e-02	1.20e-02	0.516	-2.510794	-1.2953641	22.69	NAGPA-AS1	NAGPA antisense RNA 1
2026	2.74e-02	1.21e-02	0.355	-2.51025	-0.8910854	297.78	ENO2	enolase 2
101929322	2.75e-02	1.21e-02	0.55	-2.509317	-1.3802787	128.37	LOC101929322	integrator complex subunit 4 pseudogene
199675	2.75e-02	1.21e-02	1.072	-2.508913	-2.6892318	747.78	MCEMP1	mast cell expressed membrane protein 1
5871	2.75e-02	1.21e-02	0.219	-2.50887	-0.5497235	578.65	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2
100506621	2.76e-02	1.21e-02	0.686	2.50795	1.7194192	14.79	LINC01279	replaced by ID 151887
3209	2.76e-02	1.21e-02	0.473	-2.507945	-1.1872514	689.28	HOXA13	homeobox A13
8625	2.76e-02	1.22e-02	0.246	-2.507555	-0.6166172	1537.39	RFXANK	regulatory factor X associated ankyrin containing protein
80014	2.77e-02	1.22e-02	0.391	2.507278	0.9815302	1945.46	WWC2	WW and C2 domain containing 2
1180	2.77e-02	1.22e-02	0.824	-2.506177	-2.0661555	13.11	CLCN1	chloride voltage-gated channel 1
284561	2.78e-02	1.22e-02	0.684	-2.505955	-1.7130696	20.2	LINC02806	long intergenic non-protein coding RNA 2806
101927825	2.78e-02	1.22e-02	0.462	-2.504888	-1.1563032	31.78	LOC101927825	uncharacterized LOC101927825
3837	2.78e-02	1.23e-02	0.216	2.504783	0.5398413	36131.8	KPNB1	karyopherin subunit beta 1
29943	2.78e-02	1.23e-02	0.974	-2.504678	-2.4402328	30.85	PADI1	peptidyl arginine deiminase 1
79570	2.79e-02	1.23e-02	0.564	2.504414	1.4119256	101.19	NKAIN1	sodium/potassium transporting ATPase interacting 1
8624	2.79e-02	1.23e-02	0.258	-2.503587	-0.6460501	766.48	PSMG1	proteasome assembly chaperone 1
257177	2.79e-02	1.23e-02	0.347	-2.503481	-0.8681567	138.22	CFAP126	cilia and flagella associated protein 126
10929	2.80e-02	1.23e-02	0.256	-2.502774	-0.6398003	1142.51	SRSF8	serine and arginine rich splicing factor 8
101927635	2.80e-02	1.23e-02	0.925	-2.502662	-2.3150504	8.01	PORCN-DT	PORCN divergent transcript
100134934	2.80e-02	1.23e-02	0.234	2.502282	0.5857221	283.55	TEN1	TEN1 subunit of CST complex
23	2.80e-02	1.23e-02	0.248	2.502	0.6199635	3446.13	ABCF1	ATP binding cassette subfamily F member 1
112268042	2.81e-02	1.24e-02	0.432	2.501384	1.0811279	2790.56	DOCK8-AS2	DOCK8 antisense RNA 2
105374836	2.81e-02	1.24e-02	0.336	2.501233	0.840451	506.99	LOC105374836	uncharacterized LOC105374836
54675	2.81e-02	1.24e-02	0.245	-2.500677	-0.6121013	375.99	CRLS1	cardiolipin synthase 1
25829	2.81e-02	1.24e-02	0.248	-2.50051	-0.6195303	2619.47	TMEM184B	transmembrane protein 184B
9631	2.82e-02	1.24e-02	0.407	-2.499855	-1.0174272	2543.62	NUP155	nucleoporin 155
5426	2.82e-02	1.24e-02	0.388	-2.499637	-0.9702565	2499.78	POLE	DNA polymerase epsilon, catalytic subunit
105376689	2.82e-02	1.24e-02	0.6	2.499474	1.5006368	30.58	LOC105376689	translation initiation factor IF-2
64598	2.82e-02	1.24e-02	0.288	-2.499272	-0.7200987	653.58	MOSPD3	motile sperm domain containing 3
56128	2.82e-02	1.24e-02	0.483	2.49921	1.2059611	111.49	PCDHB8	protocadherin beta 8
107985532	2.82e-02	1.25e-02	0.441	-2.499072	-1.1024465	44.73	LOC107985532	uncharacterized LOC107985532
83480	2.82e-02	1.25e-02	0.269	2.498952	0.6730818	878.59	PUS3	pseudouridine synthase 3
84313	2.82e-02	1.25e-02	0.204	2.498977	0.5089996	2315.87	VPS25	vacuolar protein sorting 25 homolog
90353	2.83e-02	1.25e-02	0.379	-2.498644	-0.9460868	152.76	CTU1	cytosolic thiouridylase subunit 1
126626	2.83e-02	1.25e-02	0.182	-2.498339	-0.4536457	1396.75	GABPB2	GA binding protein transcription factor subunit beta 2
107984583	2.84e-02	1.25e-02	0.671	2.496995	1.6764638	28.81	LOC107984583	
8936	2.84e-02	1.25e-02	0.276	-2.496713	-0.6883286	1091.81	WASF1	WASP family member 1
200895	2.84e-02	1.25e-02	0.225	-2.496637	-0.5617043	690.25	DHFR2	dihydrofolate reductase 2
27232	2.84e-02	1.26e-02	0.434	-2.496213	-1.0824645	30.24	GNMT	glycine N-methyltransferase
285154	2.84e-02	1.26e-02	0.494	-2.496126	-1.2339534	47.47	CYP1B1-AS1	CYP1B1 antisense RNA 1
57701	2.85e-02	1.26e-02	0.305	-2.495802	-0.761666	425.99	NCKAP5L	NCK associated protein 5 like
541565	2.85e-02	1.26e-02	0.277	-2.495315	-0.6911	305.8	C8orf58	chromosome 8 open reading frame 58
54930	2.85e-02	1.26e-02	0.232	-2.495194	-0.5780137	1612.99	HAUS4	HAUS augmin like complex subunit 4
7571	2.85e-02	1.26e-02	0.276	-2.495073	-0.6876802	185.03	ZNF23	zinc finger protein 23
105369865	2.85e-02	1.26e-02	0.246	2.494633	0.614277	150.11	PPP1R12A-AS1	PPP1R12A antisense RNA 1
10005	2.86e-02	1.26e-02	0.19	-2.493726	-0.4740046	514.32	ACOT8	acyl-CoA thioesterase 8
100534599	2.86e-02	1.26e-02	0.2	2.493632	0.4981643	1894.02	ISY1-RAB43	ISY1-RAB43 readthrough
171391	2.87e-02	1.27e-02	0.297	-2.492584	-0.7400478	97.55	GATD1-DT	GATD1 divergent transcript
2012	2.87e-02	1.27e-02	0.437	2.492194	1.090067	6053.39	EMP1	epithelial membrane protein 1
1994	2.88e-02	1.27e-02	0.226	-2.491821	-0.5643707	3738.61	ELAVL1	ELAV like RNA binding protein 1
107986989	2.88e-02	1.27e-02	0.917	2.491637	2.2857996	33.11	GLIS3-AS2	GLIS3 antisense RNA 2
100528030	2.88e-02	1.27e-02	0.269	2.491565	0.6708709	708.01	POC1B-GALNT4	POC1B-GALNT4 readthrough
79823	2.88e-02	1.27e-02	0.38	-2.491356	-0.9463905	170.65	CAMKMT	calmodulin-lysine N-methyltransferase
10389	2.88e-02	1.27e-02	0.376	-2.491372	-0.9357285	72.26	SCML2	Scm polycomb group protein like 2
100996732	2.88e-02	1.27e-02	0.484	-2.490884	-1.2058398	31.14	LINC02802	long intergenic non-protein coding RNA 2802
11275	2.88e-02	1.27e-02	0.238	-2.490706	-0.5933292	1339.97	KLHL2	kelch like family member 2
54918	2.89e-02	1.28e-02	0.268	2.489706	0.6675238	16436.65	CMTM6	CKLF like MARVEL transmembrane domain containing 6
667	2.90e-02	1.28e-02	0.187	2.489073	0.465859	5428.09	DST	dystonin
23506	2.90e-02	1.28e-02	0.282	-2.48896	-0.7030634	2268.2	BICRAL	BICRA like chromatin remodeling complex associated protein
107986084	2.90e-02	1.28e-02	0.29	2.488737	0.7206088	200.91	LOC107986084	replaced by ID 7375
105374814	2.90e-02	1.28e-02	0.74	-2.488133	-1.8418833	11.92	LOC105374814	uncharacterized LOC105374814
126282	2.90e-02	1.28e-02	0.375	-2.488139	-0.9320665	664.83	TNFAIP8L1	TNF alpha induced protein 8 like 1
4485	2.90e-02	1.28e-02	0.289	2.487963	0.7179623	833.35	MST1	macrophage stimulating 1
54681	2.90e-02	1.29e-02	0.366	-2.487855	-0.9102159	1094.39	P4HTM	prolyl 4-hydroxylase, transmembrane
105371492	2.91e-02	1.29e-02	0.337	2.487345	0.8381497	206.31	CTNS-AS1	CTNS antisense RNA 1
28973	2.91e-02	1.29e-02	0.303	-2.48719	-0.7526365	1342.22	MRPS18B	mitochondrial ribosomal protein S18B
51086	2.91e-02	1.29e-02	0.394	-2.487142	-0.9798458	163.14	TNNI3K	TNNI3 interacting kinase
105374155	2.91e-02	1.29e-02	0.701	2.486917	1.7427285	13.31	SIAH2-AS1	SIAH2 antisense RNA 1
255324	2.91e-02	1.29e-02	0.597	2.48698	1.4836962	43.28	EPGN	epithelial mitogen
55647	2.91e-02	1.29e-02	0.594	2.486941	1.4760585	1971.61	RAB20	RAB20, member RAS oncogene family
107985315	2.91e-02	1.29e-02	0.601	2.486701	1.4936444	30.11	LOC107985315	uncharacterized LOC107985315
55256	2.91e-02	1.29e-02	0.259	-2.486242	-0.6444345	4714.65	ADI1	acireductone dioxygenase 1
102465909	2.92e-02	1.29e-02	0.488	2.485976	1.2133883	32.54	MIR6859-2	microRNA 6859-2
3482	2.92e-02	1.29e-02	0.284	2.485739	0.7047446	62149.73	IGF2R	insulin like growth factor 2 receptor
105378925	2.92e-02	1.29e-02	0.644	2.485522	1.6011725	33.55	LOC105378925	uncharacterized LOC105378925
4291	2.92e-02	1.29e-02	0.354	-2.485537	-0.8806324	504.94	MLF1	myeloid leukemia factor 1
7076	2.92e-02	1.30e-02	0.351	2.485042	0.871936	19774.54	TIMP1	TIMP metallopeptidase inhibitor 1
107985770	2.93e-02	1.30e-02	0.797	2.484289	1.9799219	18.54	SMANTIS	SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA
79746	2.93e-02	1.30e-02	0.257	2.484271	0.6382338	166.22	ECHDC3	enoyl-CoA hydratase domain containing 3
54508	2.93e-02	1.30e-02	0.663	2.484169	1.6463602	18.39	EPB41L4A-DT	EPB41L4A divergent transcript
2531	2.93e-02	1.30e-02	0.282	2.483515	0.7008177	2844.97	KDSR	3-ketodihydrosphingosine reductase
23413	2.94e-02	1.30e-02	0.487	2.482898	1.210041	4604.5	NCS1	neuronal calcium sensor 1
83723	2.94e-02	1.30e-02	0.429	-2.482857	-1.0663822	36.21	TLCD3B	TLC domain containing 3B
7417	2.94e-02	1.30e-02	0.225	2.482776	0.5591609	4412.15	VDAC2	voltage dependent anion channel 2
84958	2.95e-02	1.31e-02	0.755	-2.481593	-1.8733001	100.7	SYTL1	synaptotagmin like 1
8085	2.95e-02	1.31e-02	0.274	2.481474	0.679618	4388.05	KMT2D	lysine methyltransferase 2D
55930	2.95e-02	1.31e-02	0.791	-2.481444	-1.9624202	126.45	MYO5C	myosin VC
65996	2.95e-02	1.31e-02	0.354	-2.481223	-0.8787852	1561.2	CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene
102465836	2.95e-02	1.31e-02	0.483	2.481117	1.1985098	301.73	MIR7846	microRNA 7846
5499	2.95e-02	1.31e-02	0.212	-2.480823	-0.5256343	5965.19	PPP1CA	protein phosphatase 1 catalytic subunit alpha
107986314	2.96e-02	1.31e-02	1.038	-2.480188	-2.5746957	6.98	LOC107986314	uncharacterized LOC107986314
56145	2.96e-02	1.32e-02	0.4	2.479367	0.992264	42.37	PCDHA3	protocadherin alpha 3
693149	2.96e-02	1.32e-02	0.625	-2.47916	-1.5493639	17.3	MIR564	microRNA 564
105370010	2.97e-02	1.32e-02	1.152	-2.478466	-2.8548993	6.65	LOC105370010	uncharacterized LOC105370010
105372146	2.97e-02	1.32e-02	0.636	2.478505	1.5753894	19.98	LOC105372146	uncharacterized LOC105372146
26048	2.98e-02	1.32e-02	0.212	-2.477818	-0.5262676	599.97	ZNF500	zinc finger protein 500
6048	2.98e-02	1.33e-02	0.329	-2.476619	-0.8146384	2464.94	RNF5	ring finger protein 5
284358	2.99e-02	1.33e-02	0.501	-2.476083	-1.2397199	23.43	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
107986862	2.99e-02	1.33e-02	0.65	2.475488	1.6100156	50.03	LOC107986862	
131405	3.00e-02	1.33e-02	0.804	2.475047	1.9897008	24.02	TRIM71	tripartite motif containing 71
105370027	3.00e-02	1.33e-02	0.333	-2.475002	-0.8239973	81.49	LOC105370027	uncharacterized LOC105370027
25894	3.00e-02	1.33e-02	0.282	-2.475019	-0.6990656	373.93	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4
101930370	3.00e-02	1.33e-02	0.442	-2.474729	-1.0949081	121.38	GALNT7-DT	GALNT7 divergent transcript
